DADOS: [0.4125, -3.1539085016887487, -1.5761677865322952, -1.56563828836483, -1.5703262778507285, 1.5707233931161928, 6.2372825980338344]
DADOS: [62.199999999999996, -3.1539090730365342, -1.5761680500064346, -1.5656380548515496, -1.5703262622709662, 1.5707237144419415, 6.237282549963642]
DADOS: [62.204166666666666, -3.15292494211304, -1.607063609879152, -1.4640801059669724, -1.6616751246253074, 1.5706748803689676, 6.238238786341587]
DADOS: [62.208333333333336, -3.1521387932812552, -1.635106390791122, -1.3516992595629682, -1.7450175525029443, 1.571029768212144, 6.239116057516395]
DADOS: [62.2125, -3.151286139013813, -1.6601864458491078, -1.2504398454484607, -1.8184919246145932, 1.570829466720763, 6.239968233813894]
DADOS: [62.21666666666667, -3.1504985537270813, -1.6828871523193265, -1.159120545806335, -1.8844780682968623, 1.5706237852796934, 6.24078043525464]
DADOS: [62.22083333333333, -3.1497786893643607, -1.7035312124542954, -1.0766782021726102, -1.9438999687586642, 1.570423173292845, 6.241516421786258]
DADOS: [62.225, -3.1491207641459646, -1.7223883199369334, -1.0021588270356196, -1.9974296610861917, 1.5702459804580287, 6.2421892640546295]
DADOS: [62.229166666666664, -3.1485198782804487, -1.7397006802352193, -0.9347058968093633, -2.0456848303676263, 1.5700977989963676, 6.242803899106322]
DADOS: [62.233333333333334, -3.147971697316852, -1.7556837843737847, -0.8735499207430956, -2.089207906325512, 1.569979039248327, 6.2433647098573015]
DADOS: [62.2375, -3.147473100534054, -1.7705294855560751, -0.81800018520841, -2.128478587120659, 1.5698875298546076, 6.243874857514551]
DADOS: [62.24166666666667, -3.1470225093638713, -1.7844083955609218, -0.7674373857825967, -2.163922890178321, 1.5698198486818593, 6.244335968773592]
DADOS: [62.24583333333333, -3.1466200732346614, -1.7974719959440348, -0.7213070544936255, -2.195920564313089, 1.569772209647222, 6.244747953849429]
DADOS: [62.25, -3.1462677302996953, -1.8098543890790877, -0.679113692855753, -2.224810806200121, 1.56974094494497, 6.245108942352932]
DADOS: [62.25416666666666, -3.145969195498045, -1.8216738034707398, -0.640415523912625, -2.25089688556588, 1.569722742246507, 6.245415295351353]
DADOS: [62.25833333333333, -3.1457292548319367, -1.8330331795717287, -0.6048215612291233, -2.274445730658658, 1.5697102789073802, 6.245674426862845]
DADOS: [62.262499999999996, -3.1455559900033037, -1.8440233516478124, -0.5719819252658885, -2.2957034115651243, 1.569710769920734, 6.245846724665239]
DADOS: [62.266666666666666, -3.1454573102472208, -1.8547220212990572, -0.5415884421710062, -2.3148875182243156, 1.5697126492381082, 6.245953839561132]
DADOS: [62.270833333333336, -3.1454433658171226, -1.8651951526538422, -0.5133719310551862, -2.3321882189293928, 1.5697195881856294, 6.245969715626271]
DADOS: [62.275, -3.1455252659950883, -1.8754982524096557, -0.48709625963093744, -2.3477761088188562, 1.5697307942067957, 6.2458837507805915]
DADOS: [62.27916666666667, -3.145715107027094, -1.8856768376869728, -0.4625560629908231, -2.361801889730459, 1.5697451837191239, 6.245683908707241]
DADOS: [62.28333333333333, -3.146025918510922, -1.8957676842279663, -0.4395733579705308, -2.3743994348764854, 1.5697622532826119, 6.245361283791441]
DADOS: [62.2875, -3.1464712901641003, -1.9057991212939611, -0.41799516449962876, -2.385685966134394, 1.5697805305026653, 6.244907444982695]
DADOS: [62.291666666666664, -3.147065328683244, -1.915791919741776, -0.397690800241699, -2.395764444031179, 1.5697986155650465, 6.244307728257908]
